time,Hour (PST),Rain,AirTemp,RelHum,WindSpeed,LongWave,ShortWave
2024-07-16,1000,0.0,32.7,50.0,1.7,125.90039,376.90625
2024-07-16,1100,0.0,37.0,42.0,2.7,145.20288,526.5
2024-07-16,1200,0.0,37.3,39.0,3.3,164.63843,648.03125
2024-07-16,1300,0.0,35.7,43.0,2.7,158.06128,686.3125
2024-07-16,1400,0.0,40.3,28.0,3.3,176.31055,736.6875
2024-07-16,1500,0.0,38.4,33.0,3.3,186.74414,739.5781
2024-07-16,1600,0.0,37.0,40.0,2.2,183.906,674.96875
2024-07-16,1700,0.0,39.3,34.0,1.4,176.67163,568.53125
2024-07-16,1800,0.0,41.2,29.0,0.8,157.43994,391.67188
2024-07-16,1900,0.0,39.0,39.0,0.5,123.84985,182.17188
2024-07-16,2000,0.0,37.3,30.0,1.8,115.83736,119.484375
2024-07-16,2100,0.0,35.3,32.0,2.1,98.36548,23.1875
2024-07-16,2200,0.0,33.8,37.0,1.8,90.118866,9.999997e-16
2024-07-16,2300,0.0,31.7,44.0,1.4,88.45459,9.999997e-16
2024-07-16,2400,0.0,32.0,44.0,1.7,86.98657,9.999997e-16
2024-07-17,100,0.0,31.5,45.0,1.7,78.53955,9.999997e-16
2024-07-17,200,0.0,29.9,53.0,2.0,73.3833,9.999997e-16
2024-07-17,300,0.0,29.4,52.0,1.5,68.02319,9.999997e-16
2024-07-17,400,0.0,28.9,51.0,1.6,72.302734,9.999997e-16
2024-07-17,500,0.0,27.9,57.0,1.0,75.60742,9.999997e-16
2024-07-17,600,0.0,28.5,57.0,0.9,67.747314,9.999997e-16
2024-07-17,700,0.0,31.0,46.0,1.3,71.68677,0.734375
2024-07-17,800,0.0,32.3,51.0,3.0,79.33008,64.21875
2024-07-17,900,0.0,33.0,52.0,2.7,103.89282,192.03125
2024-07-17,1000,0.0,35.1,44.0,1.3,124.552,364.95312
2024-07-17,1100,0.0,37.3,35.0,2.4,148.62646,533.1406
2024-07-17,1200,0.0,39.3,29.0,2.2,168.48267,647.0
2024-07-17,1300,0.0,37.9,36.0,1.8,173.17676,725.8281
2024-07-17,1400,0.0,36.2,45.0,3.7,177.37793,731.4219
2024-07-17,1500,0.0,38.0,34.0,3.8,176.1123,682.375
2024-07-17,1600,0.0,39.3,29.0,2.5,156.2876,627.4531
2024-07-17,1700,0.0,39.6,28.0,3.2,133.56396,550.8906
2024-07-17,1800,0.0,39.5,29.0,2.1,132.4751,350.60938
2024-07-17,1900,0.0,37.9,36.0,1.0,118.35864,216.07812
2024-07-17,2000,0.0,35.2,47.0,0.4,112.525345,112.078125
2024-07-17,2100,0.0,34.6,50.0,0.9,88.0562,22.453125
2024-07-17,2200,0.0,33.8,47.0,1.9,76.11705,9.999997e-16
2024-07-17,2300,0.0,33.7,41.0,1.9,73.73169,9.999997e-16
2024-07-17,2400,0.0,32.7,43.0,1.6,76.386475,9.999997e-16
2024-07-18,100,0.0,31.7,45.0,1.9,69.07202,9.999997e-16
2024-07-18,200,0.0,30.5,49.0,2.0,64.58179,9.999997e-16
2024-07-18,300,0.0,31.0,47.0,1.0,59.10669,9.999997e-16
2024-07-18,400,0.0,29.6,52.0,0.9,56.49536,9.999997e-16
2024-07-18,500,0.0,28.6,54.0,1.7,60.378418,9.999997e-16
2024-07-18,600,0.0,29.3,56.0,1.3,58.784668,9.999997e-16
2024-07-18,700,0.0,31.2,52.0,1.1,59.568848,0.640625
2024-07-18,800,0.0,34.5,38.0,1.5,66.01294,63.890625
2024-07-18,900,0.0,33.8,45.0,3.3,87.687256,209.57812
2024-07-18,1000,0.0,33.0,52.0,5.0,112.53076,362.9375
2024-07-18,1100,0.0,35.0,47.0,6.7,135.37012,521.6875
2024-07-18,1200,0.0,37.9,40.0,6.0,152.15259,631.4375
2024-07-18,1300,0.0,38.5,41.0,5.2,136.67603,666.46875
2024-07-18,1400,0.0,39.3,38.0,4.6,140.13818,675.0
2024-07-18,1500,0.0,40.4,35.0,4.7,144.56714,679.65625
2024-07-18,1600,0.0,41.1,32.0,3.4,154.46436,621.4375
2024-07-18,1700,0.0,41.5,31.0,1.8,131.10059,523.2031
2024-07-18,1800,0.0,40.7,33.0,1.3,106.89209,400.82812
2024-07-18,1900,0.0,39.7,35.0,1.0,107.69971,225.32812
2024-07-18,2000,0.0,37.9,38.0,1.6,89.03032,93.78125
2024-07-18,2100,0.0,35.1,46.0,1.8,74.56946,18.640625
2024-07-18,2200,0.0,33.7,39.0,1.9,67.510254,9.999997e-16
2024-07-18,2300,0.0,33.1,31.0,2.3,66.71484,9.999997e-16
2024-07-18,2400,0.0,34.6,23.0,2.9,67.45239,9.999997e-16
2024-07-19,100,0.0,31.4,33.0,2.7,77.89966,9.999997e-16
2024-07-19,200,0.0,30.7,37.0,2.5,76.09619,9.999997e-16
2024-07-19,300,0.0,30.0,40.0,2.4,71.00049,9.999997e-16
2024-07-19,400,0.0,30.0,40.0,0.9,66.49707,9.999997e-16
2024-07-19,500,0.0,27.9,54.0,1.3,66.37134,9.999997e-16
2024-07-19,600,0.0,30.2,41.0,1.2,64.01099,9.999997e-16
2024-07-19,700,0.0,33.5,32.0,0.9,62.899902,0.546875
2024-07-19,800,0.0,35.8,30.0,1.3,71.14551,62.90625
2024-07-19,900,0.0,36.8,33.0,3.8,97.65015,209.8125
2024-07-19,1000,0.0,37.0,39.0,4.4,121.25757,372.4375
2024-07-19,1100,0.0,38.0,39.0,3.5,143.66138,523.3125
2024-07-19,1200,0.0,40.0,30.0,3.7,163.41577,646.3906
2024-07-19,1300,0.0,41.4,25.0,2.2,175.82959,730.5625
2024-07-19,1400,0.0,43.0,21.0,1.9,190.28345,771.1406
2024-07-19,1500,0.0,43.2,22.0,2.1,195.81519,762.46875
2024-07-19,1600,0.0,41.7,26.0,1.3,194.62598,693.4844
2024-07-19,1700,0.0,44.1,21.0,1.3,187.69873,595.6719
2024-07-19,1800,0.0,43.4,22.0,1.3,174.7522,460.70312
2024-07-19,1900,0.0,40.9,25.0,1.9,157.23193,305.75
2024-07-19,2000,0.0,39.1,20.0,3.3,127.115875,117.359375
2024-07-19,2100,0.0,37.1,19.0,3.4,96.707,19.203125
2024-07-19,2200,0.0,35.7,20.0,2.8,83.426575,9.999997e-16
2024-07-19,2300,0.0,34.3,21.0,2.9,85.48071,9.999997e-16
2024-07-19,2400,0.0,32.3,28.0,2.7,81.08911,9.999997e-16
2024-07-20,100,0.0,32.1,27.0,2.8,91.47705,9.999997e-16
2024-07-20,200,0.0,31.5,30.0,2.4,83.63037,9.999997e-16
2024-07-20,300,0.0,30.3,34.0,2.2,76.81445,9.999997e-16
2024-07-20,400,0.0,30.4,33.0,1.8,80.45508,9.999997e-16
2024-07-20,500,0.0,29.6,36.0,1.4,80.16821,9.999997e-16
2024-07-20,600,0.0,30.5,37.0,1.0,79.71802,9.999997e-16
2024-07-20,700,0.0,32.5,33.0,1.8,76.24927,0.484375
2024-07-20,800,0.0,35.1,32.0,1.3,86.006836,63.484375
2024-07-20,900,0.0,37.0,35.0,2.1,115.1626,210.45312
2024-07-20,1000,0.0,37.6,36.0,3.2,140.31177,366.3125
2024-07-20,1100,0.0,39.4,27.0,3.8,166.22192,527.03125
2024-07-20,1200,0.0,37.1,34.0,4.1,188.12207,653.8906
2024-07-20,1300,0.0,40.7,24.0,4.0,191.21826,733.3594
2024-07-20,1400,0.0,42.2,22.0,3.1,200.3689,760.0156
2024-07-20,1500,0.0,43.4,20.0,2.5,204.43115,755.3594
2024-07-20,1600,0.0,43.9,19.0,2.5,203.94629,708.9375
2024-07-20,1700,0.0,43.6,19.0,2.4,199.57397,613.1094
2024-07-20,1800,0.0,42.9,21.0,1.9,180.81177,456.3125
2024-07-20,1900,0.0,41.4,23.0,1.6,165.43175,305.03125
2024-07-20,2000,0.0,39.1,28.0,1.5,140.74948,147.42188
2024-07-20,2100,0.0,36.8,30.0,2.4,109.61119,22.703125
2024-07-20,2200,0.0,37.2,24.0,2.7,102.431885,9.999997e-16
2024-07-20,2300,0.0,34.1,36.0,1.6,101.20654,9.999997e-16
2024-07-20,2400,0.0,35.1,31.0,1.2,97.07153,9.999997e-16
2024-07-21,100,0.0,33.3,38.0,0.9,82.26221,9.999997e-16
2024-07-21,200,0.0,34.1,28.0,0.5,80.488525,9.999997e-16
2024-07-21,300,0.0,33.6,30.0,2.1,76.796875,9.999997e-16
2024-07-21,400,0.0,32.0,47.0,1.0,73.139404,9.999997e-16
2024-07-21,500,0.0,31.3,60.0,1.4,67.44238,9.999997e-16
2024-07-21,600,0.0,31.2,65.0,1.1,68.609375,9.999997e-16
2024-07-21,700,0.0,32.5,63.0,1.9,66.582275,0.34375
2024-07-21,800,0.0,33.7,56.0,2.4,74.22949,57.40625
2024-07-21,900,0.0,35.3,51.0,1.4,82.608154,190.875
2024-07-21,1000,0.0,36.9,45.0,1.7,97.75464,327.32812
2024-07-21,1100,0.0,38.6,39.0,1.6,119.92139,509.54688
2024-07-21,1200,0.0,40.1,35.0,2.2,138.5979,634.2031
2024-07-21,1300,0.0,41.2,32.0,2.7,146.86694,669.8125
2024-07-21,1400,0.0,42.0,27.0,2.9,145.84204,656.4219
2024-07-21,1500,0.0,41.4,26.0,3.9,157.17285,719.8594
2024-07-21,1600,0.0,40.2,29.0,3.2,134.66211,639.40625
2024-07-21,1700,0.0,41.8,29.0,3.5,136.22266,452.23438
2024-07-21,1800,0.0,41.6,29.0,2.7,83.486084,191.39062
2024-07-21,1900,0.0,40.5,30.0,1.6,103.81967,241.17188
2024-07-21,2000,0.0,37.6,44.0,1.7,88.690475,99.46875
2024-07-21,2100,0.0,36.1,53.0,2.7,80.30817,19.78125
2024-07-21,2200,0.0,35.3,50.0,2.2,76.46678,9.999997e-16
2024-07-21,2300,0.0,33.7,52.0,1.7,74.9187,9.999997e-16
2024-07-21,2400,0.0,32.6,58.0,0.7,75.130615,9.999997e-16
2024-07-22,100,0.0,31.4,63.0,1.5,75.88208,9.999997e-16
2024-07-22,200,0.0,30.9,61.0,1.7,72.0459,9.999997e-16
2024-07-22,300,0.0,30.1,64.0,1.8,71.802734,9.999997e-16
2024-07-22,400,0.0,30.0,65.0,1.2,69.01611,9.999997e-16
2024-07-22,500,0.0,30.5,60.0,1.4,66.802246,9.999997e-16
2024-07-22,600,0.0,31.0,59.0,1.4,65.41992,9.999997e-16
2024-07-22,700,0.0,33.9,52.0,1.3,62.527832,0.3125
2024-07-22,800,0.0,34.3,52.0,2.9,66.62109,58.0625
2024-07-22,900,0.0,35.4,49.0,3.6,83.13306,200.875
2024-07-22,1000,0.0,36.7,42.0,3.1,102.21826,361.4375
2024-07-22,1100,0.0,37.4,39.0,3.3,121.59277,510.71875
2024-07-22,1200,0.0,38.5,36.0,3.5,138.39673,633.59375
2024-07-22,1300,0.0,36.2,47.0,4.1,138.44092,669.9531
2024-07-22,1400,0.0,39.5,35.0,3.9,151.93164,727.2969
2024-07-22,1500,0.0,41.3,29.0,2.8,159.5293,716.40625
2024-07-22,1600,0.0,42.1,27.0,3.5,164.04907,687.65625
2024-07-22,1700,0.0,41.6,29.0,3.6,163.14185,606.0625
2024-07-22,1800,0.0,40.8,31.0,2.8,138.26929,429.95312
2024-07-22,1900,0.0,39.8,34.0,1.1,126.87639,282.53125
2024-07-22,2000,0.0,37.2,48.0,1.1,107.23964,129.6875
2024-07-22,2100,0.0,35.9,49.0,1.3,84.77232,19.375
2024-07-22,2200,0.0,34.9,46.0,2.0,64.11116,9.999997e-16
2024-07-22,2300,0.0,34.7,39.0,2.1,61.966064,9.999997e-16
2024-07-22,2400,0.0,34.2,37.0,2.3,60.635254,9.999997e-16
2024-07-23,100,0.0,32.4,43.0,2.5,53.63159,9.999997e-16
2024-07-23,200,0.0,32.0,45.0,1.9,54.68579,9.999997e-16
2024-07-23,300,0.0,32.0,43.0,1.3,56.320312,9.999997e-16
2024-07-23,400,0.0,30.6,50.0,1.8,56.65039,9.999997e-16
2024-07-23,500,0.0,31.0,50.0,1.7,54.83667,9.999997e-16
2024-07-23,600,0.0,30.7,54.0,1.4,55.106934,9.999997e-16
2024-07-23,700,0.0,34.3,45.0,1.5,55.028076,0.265625
2024-07-23,800,0.0,35.5,51.0,2.0,61.45703,57.90625
2024-07-23,900,0.0,36.3,50.0,2.5,85.680176,202.0625
2024-07-23,1000,0.0,37.6,44.0,2.6,111.32153,363.65625
2024-07-23,1100,0.0,39.2,38.0,3.6,134.00708,513.90625
2024-07-23,1200,0.0,40.7,33.0,4.0,152.29077,636.2969
2024-07-23,1300,0.0,41.8,32.0,4.0,173.2063,723.9531
2024-07-23,1400,0.0,43.0,30.0,4.8,181.66138,754.8125
2024-07-23,1500,0.0,44.0,28.0,3.5,186.22485,750.59375
2024-07-23,1600,0.0,42.6,31.0,1.5,180.88916,692.875
2024-07-23,1700,0.0,42.5,32.0,1.4,163.57812,562.09375
2024-07-23,1800,0.0,41.7,30.0,3.1,132.10791,344.92188
2024-07-23,1900,0.0,41.0,33.0,1.5,95.887985,133.95312
2024-07-23,2000,0.0,38.0,43.0,1.6,86.26915,58.6875
2024-07-23,2100,0.0,37.6,40.0,2.0,79.08623,12.5
2024-07-23,2200,0.0,37.2,36.0,2.5,72.16341,9.999997e-16
2024-07-23,2300,0.0,34.2,45.0,2.4,72.4375,9.999997e-16
2024-07-23,2400,0.0,33.4,47.0,2.2,70.37256,9.999997e-16
2024-07-24,100,0.0,33.9,42.0,1.9,85.48071,9.999997e-16
2024-07-24,200,0.0,32.7,49.0,1.6,81.88403,9.999997e-16
2024-07-24,300,0.0,32.7,48.0,0.8,76.14087,9.999997e-16
2024-07-24,400,0.0,30.6,55.0,2.4,74.4314,9.999997e-16
2024-07-24,500,0.0,30.2,57.0,1.4,73.37793,9.999997e-16
2024-07-24,600,0.0,30.9,59.0,0.9,71.50659,9.999997e-16
2024-07-24,700,0.0,33.1,54.0,0.5,69.75342,0.21875
2024-07-24,800,0.0,36.2,45.0,1.3,76.698975,58.0
2024-07-24,900,0.0,37.2,43.0,1.6,101.53516,203.1875
2024-07-24,1000,0.0,38.2,42.0,3.1,122.1853,369.03125
2024-07-24,1100,0.0,38.8,38.0,4.0,140.78271,520.0469
2024-07-24,1200,0.0,40.4,33.0,3.3,156.87769,635.78125
2024-07-24,1300,0.0,38.7,40.0,3.7,154.7522,605.78125
2024-07-24,1400,0.0,40.1,37.0,2.6,166.52881,670.0469
2024-07-24,1500,0.0,43.0,28.0,2.2,182.99048,696.5
2024-07-24,1600,0.0,43.5,26.0,2.3,187.66772,659.875
2024-07-24,1700,0.0,42.4,30.0,3.1,180.2273,577.25
2024-07-24,1800,0.0,41.0,31.0,2.0,141.19922,290.82812
2024-07-24,1900,0.0,40.0,33.0,1.4,119.78133,185.82812
2024-07-24,2000,0.0,36.9,44.0,1.3,111.69145,106.0
2024-07-24,2100,0.0,37.2,41.0,1.0,92.64928,18.046875
2024-07-24,2200,0.0,36.4,52.0,1.1,80.18417,9.999997e-16
2024-07-24,2300,0.0,35.7,55.0,1.3,77.32715,9.999997e-16
2024-07-24,2400,0.0,34.2,58.0,1.1,77.322266,9.999997e-16
2024-07-25,100,0.0,33.6,61.0,1.4,74.323,9.999997e-16
2024-07-25,200,0.0,31.9,67.0,1.0,67.78076,9.999997e-16
2024-07-25,300,0.0,31.4,68.0,0.9,69.012695,9.999997e-16
2024-07-25,400,0.0,30.3,73.0,0.9,65.66626,9.999997e-16
2024-07-25,500,0.0,29.2,77.0,1.3,61.191162,9.999997e-16
2024-07-25,600,0.0,30.4,72.0,1.0,64.05542,9.999997e-16
2024-07-25,700,0.0,33.4,63.0,0.9,62.33716,0.140625
2024-07-25,800,0.0,34.6,63.0,1.5,71.267334,47.0
2024-07-25,900,0.0,36.9,50.0,1.5,94.16016,201.9375
2024-07-25,1000,0.0,37.7,50.0,3.2,112.20825,344.57812
2024-07-25,1100,0.0,38.3,46.0,2.7,135.02002,505.17188
2024-07-25,1200,0.0,36.5,52.0,1.8,158.39478,621.6406
2024-07-25,1300,0.0,39.9,39.0,2.9,173.3269,681.71875
2024-07-25,1400,0.0,43.2,28.0,3.0,183.62915,714.8594
2024-07-25,1500,0.0,43.8,25.0,3.3,198.3899,738.875
2024-07-25,1600,0.0,44.5,23.0,3.1,200.2063,694.96875
2024-07-25,1700,0.0,44.0,25.0,2.3,187.71509,563.96875
2024-07-25,1800,0.0,43.9,24.0,1.4,168.89716,394.0
2024-07-25,1900,0.0,41.0,31.0,0.9,126.991425,198.54688
2024-07-25,2000,0.0,38.9,34.0,1.1,124.39795,111.296875
2024-07-25,2100,0.0,38.1,28.0,2.3,98.81343,18.34375
2024-07-25,2200,0.0,37.0,29.0,2.9,81.62187,9.999997e-16
2024-07-25,2300,0.0,36.5,29.0,2.7,75.80469,9.999997e-16
2024-07-25,2400,0.0,35.4,32.0,2.4,78.99609,9.999997e-16
2024-07-26,100,0.0,33.9,38.0,2.4,75.40918,9.999997e-16
2024-07-26,200,0.0,34.1,35.0,3.2,75.02197,9.999997e-16
2024-07-26,300,0.0,33.0,41.0,2.8,74.49927,9.999997e-16
2024-07-26,400,0.0,32.7,61.0,2.1,75.35376,9.999997e-16
2024-07-26,500,0.0,32.4,68.0,2.0,74.14258,9.999997e-16
2024-07-26,600,0.0,32.0,66.0,1.5,72.6189,9.999997e-16
2024-07-26,700,0.0,33.4,58.0,1.7,69.54126,0.109375
2024-07-26,800,0.0,35.2,52.0,1.3,71.22656,53.515625
2024-07-26,900,0.0,37.4,41.0,1.8,88.48999,190.64062
2024-07-26,1000,0.0,38.9,35.0,1.4,108.93945,335.01562
2024-07-26,1100,0.0,40.0,32.0,2.1,127.6687,462.07812
2024-07-26,1200,0.0,38.4,37.0,1.8,149.50586,593.7344
2024-07-26,1300,0.0,38.5,35.0,1.8,164.82764,619.03125
2024-07-26,1400,0.0,43.4,23.0,2.6,177.73267,737.8281
2024-07-26,1500,0.0,44.0,21.0,2.7,194.84668,758.6094
2024-07-26,1600,0.0,44.3,21.0,1.9,194.23584,700.625
2024-07-26,1700,0.0,43.7,18.0,5.4,180.4729,562.53125
2024-07-26,1800,0.0,42.2,17.0,6.5,154.59521,377.51562
2024-07-26,1900,0.0,39.7,21.0,3.1,140.74036,246.90625
2024-07-26,2000,0.0,37.7,24.0,2.3,131.26474,134.26562
2024-07-26,2100,0.0,36.2,27.0,1.9,122.38693,19.578125
2024-07-26,2200,0.0,34.1,32.0,1.7,114.71652,9.999997e-16
2024-07-26,2300,0.0,32.6,35.0,1.3,109.19507,9.999997e-16
2024-07-26,2400,0.0,30.9,41.0,1.2,108.24292,9.999997e-16
2024-07-27,100,0.0,30.3,39.0,2.5,99.02881,9.999997e-16
2024-07-27,200,0.0,29.6,38.0,2.5,94.85156,9.999997e-16
2024-07-27,300,0.0,28.8,39.0,2.7,92.44214,9.999997e-16
2024-07-27,400,0.0,28.3,41.0,2.1,90.92651,9.999997e-16
2024-07-27,500,0.0,27.8,42.0,2.0,89.54028,9.999997e-16
2024-07-27,600,0.0,27.9,43.0,2.0,87.94873,9.999997e-16
2024-07-27,700,0.0,30.6,41.0,1.3,86.207275,0.078125
2024-07-27,800,0.0,34.4,30.0,1.3,90.48242,54.53125
2024-07-27,900,0.0,36.8,23.0,1.7,114.519775,204.34375
2024-07-27,1000,0.0,38.2,23.0,1.9,139.00146,371.35938
2024-07-27,1100,0.0,34.9,38.0,2.5,160.70264,527.4219
2024-07-27,1200,0.0,35.6,33.0,1.8,179.6626,657.2031
2024-07-27,1300,0.0,39.0,25.0,2.0,198.2107,741.09375
2024-07-27,1400,0.0,42.4,17.0,1.9,207.25464,782.8125
2024-07-27,1500,0.0,43.9,13.0,2.3,213.05688,774.59375
2024-07-27,1600,0.0,43.3,13.0,4.2,214.68945,727.2656
2024-07-27,1700,0.0,42.0,10.0,5.8,207.73975,625.8906
2024-07-27,1800,0.0,41.2,11.0,2.6,194.86743,485.625
2024-07-27,1900,0.0,38.8,11.0,2.7,178.11035,321.34375
2024-07-27,2000,0.0,36.2,14.0,3.1,158.44638,146.96875
2024-07-27,2100,0.0,33.9,20.0,5.0,140.05022,19.171875
2024-07-27,2200,0.0,32.4,19.0,4.1,129.55139,9.999997e-16
2024-07-27,2300,0.0,31.3,20.0,2.6,125.07202,9.999997e-16
2024-07-27,2400,0.0,29.7,24.0,3.0,120.677246,9.999997e-16
2024-07-28,100,0.0,27.9,30.0,2.9,122.53491,9.999997e-16
2024-07-28,200,0.0,26.8,33.0,2.8,119.49341,9.999997e-16
2024-07-28,300,0.0,26.1,34.0,3.1,115.53296,9.999997e-16
2024-07-28,400,0.0,25.1,37.0,2.7,112.03223,9.999997e-16
2024-07-28,500,0.0,24.9,35.0,1.9,109.21826,9.999997e-16
2024-07-28,600,0.0,25.1,35.0,1.2,107.19458,9.999997e-16
2024-07-28,700,0.0,28.6,33.0,0.8,105.56787,0.046875
2024-07-28,800,0.0,32.3,23.0,1.0,110.29419,57.109375
2024-07-28,900,0.0,34.2,22.0,1.1,133.90723,211.98438
2024-07-28,1000,0.0,33.0,31.0,1.4,159.51929,384.57812
2024-07-28,1100,0.0,36.3,21.0,1.6,183.31812,543.9844
2024-07-28,1200,0.0,34.8,29.0,2.4,204.56494,674.21875
2024-07-28,1300,0.0,36.5,19.0,2.0,226.1726,764.9844
2024-07-28,1400,0.0,39.7,14.0,2.0,238.11084,807.1094
2024-07-28,1500,0.0,40.6,14.0,2.2,245.2644,798.0625
2024-07-28,1600,0.0,40.8,15.0,3.3,245.00317,737.9531
2024-07-28,1700,0.0,41.1,13.0,2.3,236.37842,631.3125
2024-07-28,1800,0.0,40.9,11.0,2.1,220.0332,487.26562
2024-07-28,1900,0.0,36.6,18.0,1.9,198.17163,319.26562
2024-07-28,2000,0.0,35.1,18.0,4.7,174.90749,147.32812
2024-07-28,2100,0.0,33.5,22.0,4.4,152.35287,19.34375
2024-07-28,2200,0.0,31.0,26.0,2.1,140.40555,9.999997e-16
2024-07-28,2300,0.0,27.8,35.0,2.3,135.77124,9.999997e-16
2024-07-28,2400,0.0,27.0,33.0,2.7,129.771,9.999997e-16
2024-07-29,100,0.0,25.5,39.0,2.0,124.056885,9.999997e-16
2024-07-29,200,0.0,25.0,40.0,2.0,113.85986,9.999997e-16
2024-07-29,300,0.0,24.6,39.0,1.6,102.198975,9.999997e-16
2024-07-29,400,0.0,23.5,44.0,1.6,93.687744,9.999997e-16
2024-07-29,500,0.0,23.7,40.0,1.9,89.91943,9.999997e-16
2024-07-29,600,0.0,25.2,36.0,1.7,88.534424,9.999997e-16
2024-07-29,700,0.0,27.3,41.0,1.1,87.35303,0.03125
2024-07-29,800,0.0,31.8,28.0,1.0,93.15967,54.625
2024-07-29,900,0.0,33.5,25.0,1.2,120.98633,206.39062
2024-07-29,1000,0.0,35.6,20.0,1.3,148.79028,377.04688
2024-07-29,1100,0.0,37.1,18.0,1.7,175.22632,535.65625
2024-07-29,1200,0.0,38.2,16.0,2.7,198.47485,666.0
2024-07-29,1300,0.0,39.3,12.0,2.2,218.97827,754.4375
2024-07-29,1400,0.0,40.0,12.0,2.5,227.05054,795.875
2024-07-29,1500,0.0,40.5,14.0,2.3,230.98535,783.4219
2024-07-29,1600,0.0,41.0,14.0,1.7,229.01587,723.0469
2024-07-29,1700,0.0,40.8,14.0,2.1,220.6604,617.1875
2024-07-29,1800,0.0,39.7,16.0,1.4,206.1919,476.54688
2024-07-29,1900,0.0,37.0,23.0,2.4,185.41016,309.60938
2024-07-29,2000,0.0,36.3,19.0,3.7,161.39116,141.28125
2024-07-29,2100,0.0,34.5,22.0,3.0,135.7186,17.9375
2024-07-29,2200,0.0,32.3,25.0,3.6,121.762924,9.999997e-16
2024-07-29,2300,0.0,31.3,26.0,3.5,115.90576,9.999997e-16
2024-07-29,2400,0.0,29.3,30.0,2.5,110.26196,9.999997e-16
2024-07-30,100,0.0,26.7,40.0,2.4,100.41235,9.999997e-16
2024-07-30,200,0.0,26.4,40.0,2.3,83.49194,9.999997e-16
2024-07-30,300,0.0,25.8,42.0,2.2,79.194824,9.999997e-16
2024-07-30,400,0.0,24.4,45.0,1.8,76.75537,9.999997e-16
2024-07-30,500,0.0,23.7,46.0,1.7,81.60742,9.999997e-16
2024-07-30,600,0.0,24.9,45.0,1.6,89.12451,9.999997e-16
2024-07-30,700,0.0,29.6,33.0,1.0,80.9126,0.015625
2024-07-30,800,0.0,31.7,27.0,1.6,94.214355,51.28125
2024-07-30,900,0.0,34.1,22.0,1.6,117.51904,203.57812
2024-07-30,1000,0.0,36.4,17.0,1.6,143.26978,372.3125
2024-07-30,1100,0.0,37.4,19.0,2.1,166.99731,528.0625
2024-07-30,1200,0.0,38.4,17.0,1.9,188.31567,657.7656
2024-07-30,1300,0.0,34.4,30.0,3.0,209.64624,746.71875
2024-07-30,1400,0.0,35.4,25.0,2.3,217.9021,788.6094
2024-07-30,1500,0.0,40.0,16.0,2.1,223.51929,779.9219
2024-07-30,1600,0.0,40.3,16.0,2.6,224.53418,723.25
2024-07-30,1700,0.0,39.8,17.0,2.4,219.02661,615.2031
2024-07-30,1800,0.0,38.1,21.0,1.6,208.40942,481.6875
2024-07-30,1900,0.0,34.1,33.0,1.3,190.01953,313.75
2024-07-30,2000,0.0,33.2,27.0,1.8,164.53831,141.01562
2024-07-30,2100,0.0,33.0,23.0,3.6,123.93712,17.171875
2024-07-30,2200,0.0,31.3,26.0,2.6,108.61752,9.999997e-16
2024-07-30,2300,0.0,27.6,40.0,1.6,107.2063,9.999997e-16
2024-07-30,2400,0.0,27.5,37.0,1.6,102.00708,9.999997e-16
2024-07-31,100,0.0,25.7,49.0,1.1,91.63989,9.999997e-16
2024-07-31,200,0.0,25.4,45.0,1.6,81.593994,9.999997e-16
2024-07-31,300,0.0,25.0,45.0,2.0,73.37305,9.999997e-16
2024-07-31,400,0.0,26.2,38.0,2.7,76.08911,9.999997e-16
2024-07-31,500,0.0,26.8,36.0,2.5,74.29126,9.999997e-16
2024-07-31,600,0.0,27.3,35.0,2.2,73.87988,9.999997e-16
2024-07-31,700,0.0,28.8,35.0,2.1,72.89404,9.999997e-16
2024-07-31,800,0.0,31.4,31.0,1.3,78.05542,49.90625
2024-07-31,900,0.0,34.8,23.0,1.3,102.769775,193.09375
2024-07-31,1000,0.0,36.6,20.0,1.4,124.91235,357.25
2024-07-31,1100,0.0,37.8,23.0,2.2,150.07275,518.7656
2024-07-31,1200,0.0,38.6,24.0,2.8,170.13306,637.5469
2024-07-31,1300,0.0,39.7,22.0,3.3,194.39575,727.78125
2024-07-31,1400,0.0,40.7,19.0,3.9,205.65283,746.4219
2024-07-31,1500,0.0,40.9,21.0,4.4,199.16455,685.1719
2024-07-31,1600,0.0,40.9,23.0,3.8,198.90625,657.09375
2024-07-31,1700,0.0,40.9,23.0,3.1,190.25,549.8281
2024-07-31,1800,0.0,40.2,26.0,1.7,172.87549,420.17188
2024-07-31,1900,0.0,36.6,39.0,1.5,162.45435,296.1875
2024-07-31,2000,0.0,35.2,41.0,1.2,135.32709,127.453125
2024-07-31,2100,0.0,34.3,38.0,1.9,99.497406,13.484375
2024-07-31,2200,0.0,34.4,27.0,2.6,76.441086,9.999997e-16
2024-07-31,2300,0.0,32.6,39.0,3.0,83.40825,9.999997e-16
2024-07-31,2400,0.0,32.7,45.0,2.8,84.94946,9.999997e-16
2024-08-01,100,0.0,31.8,52.0,1.2,72.886475,9.999997e-16
2024-08-01,200,0.0,30.6,61.0,1.2,71.26099,9.999997e-16
2024-08-01,300,0.0,30.9,62.0,2.0,66.01196,9.999997e-16
2024-08-01,400,0.0,30.2,67.0,2.0,64.6792,9.999997e-16
2024-08-01,500,0.0,29.6,71.0,0.7,58.31543,9.999997e-16
