time,Hour (UST),ETo (mm),Rain,Sol Rad (W/sq.m),Vap Pres (kPa),AirTemp,RelHum,Dew Point (C),WindSpeed,Wind Dir (0-360),ShortWave,LongWave
2024-07-31,200,,0.0,17.0,1.8,34.1,33.0,15.6,1.3,264.0,141.01562,164.53831
2024-07-31,300,,0.0,0.0,1.4,33.2,27.0,11.6,1.8,296.0,17.171875,123.93712
2024-07-31,400,,0.0,0.0,1.2,33.0,23.0,9.0,3.6,319.0,9.999997E-16,108.61752
2024-07-31,500,,0.0,0.0,1.2,31.3,26.0,9.5,2.6,309.0,9.999997E-16,107.2063
2024-07-31,600,,0.0,0.0,1.5,27.6,40.0,12.7,1.6,267.0,9.999997E-16,102.00708
2024-07-31,700,,0.0,0.0,1.4,27.5,37.0,11.7,1.6,218.0,9.999997E-16,91.63989
2024-07-31,800,,0.0,0.0,1.6,25.7,49.0,14.2,1.1,238.0,9.999997E-16,81.593994
2024-07-31,900,,0.0,0.0,1.4,25.4,45.0,12.5,1.6,283.0,9.999997E-16,73.37305
2024-07-31,1000,,0.0,0.0,1.4,25.0,45.0,12.2,2.0,289.0,9.999997E-16,76.08911
2024-07-31,1100,,0.0,0.0,1.3,26.2,38.0,10.9,2.7,291.0,9.999997E-16,74.29126
2024-07-31,1200,,0.0,0.0,1.3,26.8,36.0,10.5,2.5,294.0,9.999997E-16,73.87988
2024-07-31,1300,,0.0,37.0,1.3,27.3,35.0,10.7,2.2,306.0,9.999997E-16,72.89404
2024-07-31,1400,,0.0,164.0,1.4,28.8,35.0,11.7,2.1,338.0,49.90625,78.05542
2024-07-31,1500,,0.0,343.0,1.4,31.4,31.0,12.2,1.3,342.0,193.09375,102.769775
2024-07-31,1600,,0.0,520.0,1.3,34.8,23.0,10.4,1.3,77.0,357.25,124.91235
2024-07-31,1700,,0.0,667.0,1.2,36.6,20.0,9.9,1.4,282.0,518.7656,150.07275
2024-07-31,1800,,0.0,775.0,1.5,37.8,23.0,13.2,2.2,133.0,637.5469,170.13306
2024-07-31,1900,,0.0,843.0,1.6,38.6,24.0,14.5,2.8,115.0,727.78125,194.39575
2024-07-31,2000,,0.0,852.0,1.6,39.7,22.0,14.0,3.3,120.0,746.4219,205.65283
2024-07-31,2100,,0.0,802.0,1.5,40.7,19.0,12.8,3.9,119.0,685.1719,199.16455
2024-07-31,2200,,0.0,704.0,1.7,40.9,21.0,14.6,4.4,120.0,657.09375,198.90625
2024-07-31,2300,,0.0,567.0,1.8,40.9,23.0,15.4,3.8,120.0,549.8281,190.25
2024-08-01,0,,0.0,385.0,1.8,40.9,23.0,15.5,3.1,124.0,420.17188,172.87549
2024-08-01,100,,0.0,187.0,2.0,40.2,26.0,17.2,1.7,121.0,296.1875,162.45435
2024-08-01,200,,0.0,22.0,2.4,36.6,39.0,20.4,1.5,160.0,127.453125,135.32709
2024-08-01,300,,0.0,0.0,2.3,35.2,41.0,19.9,1.2,235.0,13.484375,99.497406
2024-08-01,400,,0.0,0.0,2.1,34.3,38.0,18.0,1.9,290.0,9.999997E-16,76.441086
2024-08-01,500,,0.0,0.0,1.4,34.4,27.0,12.4,2.6,307.0,9.999997E-16,83.40825
2024-08-01,600,,0.0,0.0,1.9,32.6,39.0,16.7,3.0,123.0,9.999997E-16,84.94946
2024-08-01,700,,0.0,0.0,2.2,32.7,45.0,19.3,2.8,146.0,9.999997E-16,72.886475
2024-08-01,800,,0.0,0.0,2.5,31.8,52.0,20.8,1.2,194.0,9.999997E-16,71.26099
2024-08-01,900,,0.0,0.0,2.7,30.6,61.0,22.3,1.2,202.0,9.999997E-16,66.01196
2024-08-01,1000,,0.0,0.0,2.8,30.9,62.0,22.7,2.0,160.0,9.999997E-16,64.6792
2024-08-01,1100,,0.0,0.0,2.9,30.2,67.0,23.5,2.0,140.0,9.999997E-16,58.31543
2024-08-01,1200,,0.0,0.0,2.9,29.6,71.0,23.7,0.7,53.0,9.999997E-16,52.354004
2024-08-01,1300,,0.0,12.0,3.1,29.2,75.0,24.4,1.4,292.0,9.999997E-16,49.55591
2024-08-01,1400,,0.0,92.0,3.1,30.4,71.0,24.5,2.4,301.0,24.0,50.993652
2024-08-01,1500,,0.0,209.0,3.0,32.7,60.0,23.9,2.3,355.0,68.421875,58.628906
2024-08-01,1600,,0.0,202.0,2.8,33.5,54.0,22.9,1.2,309.0,182.40625,76.47827
2024-08-01,1700,,0.0,584.0,2.8,35.3,48.0,22.7,1.6,336.0,380.4375,102.68262
2024-08-01,1800,,0.0,728.0,2.6,36.7,42.0,21.7,1.8,104.0,552.2656,133.04614
2024-08-01,1900,,0.0,827.0,2.5,37.9,37.0,20.8,2.2,130.0,641.53125,141.61133
2024-08-01,2000,,0.0,842.0,2.4,36.3,40.0,20.7,2.5,117.0,730.78125,148.98022
2024-08-01,2100,,0.0,800.0,2.4,37.0,38.0,20.4,3.5,109.0,730.1875,159.34497
2024-08-01,2200,,0.0,697.0,2.5,38.8,36.0,21.2,3.5,124.0,670.0156,164.34644
2024-08-01,2300,,0.0,558.0,2.3,39.7,32.0,19.8,1.8,104.0,510.0,152.09546
2024-08-02,0,,0.0,384.0,2.1,39.7,29.0,18.5,3.4,122.0,381.10938,138.76465
2024-08-02,100,,0.0,189.0,2.3,39.0,32.0,19.5,2.5,139.0,237.90625,125.69507
2024-08-02,200,,0.0,18.0,2.6,36.8,42.0,21.8,1.4,143.0,103.53125,102.84775
2024-08-02,300,,0.0,0.0,2.8,35.4,48.0,22.8,1.1,168.0,13.40625,85.98465
2024-08-02,400,,0.0,0.0,2.8,34.7,50.0,22.8,0.7,222.0,9.999997E-16,73.49472
2024-08-02,500,,0.0,0.0,2.7,33.7,52.0,22.4,1.0,53.0,9.999997E-16,70.04639
2024-08-02,600,,0.0,0.0,2.7,33.0,54.0,22.4,1.5,188.0,9.999997E-16,69.785645
2024-08-02,700,,0.0,0.0,2.8,32.1,58.0,22.8,1.1,322.0,9.999997E-16,75.7229
2024-08-02,800,,0.0,0.0,2.9,30.8,65.0,23.5,0.9,279.0,9.999997E-16,72.93359
2024-08-02,900,,0.0,0.0,2.7,30.9,60.0,22.3,1.5,290.0,9.999997E-16,73.186035
2024-08-02,1000,,0.0,0.0,2.6,30.3,61.0,22.0,1.2,280.0,9.999997E-16,71.88599
2024-08-02,1100,,0.0,0.0,2.5,30.4,57.0,21.0,1.0,225.0,9.999997E-16,70.04468
2024-08-02,1200,,0.0,0.0,2.4,30.8,54.0,20.3,1.0,165.0,9.999997E-16,68.63037
2024-08-02,1300,,0.0,29.0,2.3,29.9,55.0,20.0,2.5,242.0,9.999997E-16,66.948975
2024-08-02,1400,,0.0,158.0,2.6,33.8,48.0,21.4,1.8,174.0,47.734375,72.60181
2024-08-02,1500,,0.0,333.0,2.4,35.0,43.0,20.5,1.9,103.0,192.17188,97.03735
2024-08-02,1600,,0.0,509.0,2.5,35.9,42.0,21.1,2.9,126.0,357.46875,121.3855
2024-08-02,1700,,0.0,660.0,2.6,36.9,42.0,21.7,3.8,118.0,511.01562,144.39014
2024-08-02,1800,,0.0,773.0,2.5,38.3,38.0,21.2,4.2,118.0,634.59375,164.11353
2024-08-02,1900,,0.0,833.0,2.4,39.3,33.0,20.1,4.8,123.0,702.4375,170.781
2024-08-02,2000,,0.0,842.0,2.3,39.8,31.0,19.4,5.1,120.0,748.1406,181.86865
2024-08-02,2100,,0.0,799.0,2.2,40.6,28.0,18.8,5.1,119.0,753.15625,190.03735
2024-08-02,2200,,0.0,706.0,1.9,41.3,24.0,16.5,5.4,122.0,695.0156,188.22314
2024-08-02,2300,,0.0,562.0,1.7,41.2,21.0,14.7,4.9,123.0,571.0781,177.09766
2024-08-03,0,,0.0,381.0,1.8,40.8,24.0,16.2,3.6,121.0,432.73438,163.95312
2024-08-03,100,,0.0,170.0,1.8,40.4,24.0,16.1,1.2,132.0,274.1875,144.91406
2024-08-03,200,,0.0,18.0,2.3,37.4,35.0,19.6,0.5,187.0,122.359375,127.81383
2024-08-03,300,,0.0,0.0,2.2,36.2,36.0,18.8,1.0,223.0,14.0,97.396576
2024-08-03,400,,0.0,0.0,2.2,33.8,41.0,18.7,2.0,299.0,9.999997E-16,83.86261
2024-08-03,500,,0.0,0.0,1.9,33.5,37.0,17.0,2.4,291.0,9.999997E-16,76.71826
2024-08-03,600,,0.0,0.0,1.8,33.6,35.0,16.2,2.1,305.0,9.999997E-16,75.6167
2024-08-03,700,,0.0,0.0,1.9,31.5,42.0,17.0,2.2,294.0,9.999997E-16,77.42383
2024-08-03,800,,0.0,0.0,1.9,30.9,42.0,16.6,1.9,297.0,9.999997E-16,72.81348
2024-08-03,900,,0.0,0.0,1.9,30.2,45.0,16.8,2.0,293.0,9.999997E-16,72.58154
2024-08-03,1000,,0.0,0.0,1.8,31.2,39.0,15.7,2.3,296.0,9.999997E-16,66.79199
2024-08-03,1100,,0.0,0.0,1.7,30.7,39.0,15.3,2.0,314.0,9.999997E-16,69.64111
2024-08-03,1200,,0.0,0.0,1.8,28.1,49.0,16.3,1.8,276.0,9.999997E-16,68.60156
2024-08-03,1300,,0.0,36.0,1.8,30.0,43.0,16.0,1.5,304.0,9.999997E-16,67.54419
2024-08-03,1400,,0.0,164.0,1.9,32.4,39.0,16.8,1.8,317.0,46.46875,72.94678
2024-08-03,1500,,0.0,342.0,2.1,34.6,38.0,18.2,1.9,316.0,191.76562,102.104004
2024-08-03,1600,,0.0,523.0,1.9,38.2,29.0,16.8,1.8,325.0,358.375,131.1394
2024-08-03,1700,,0.0,673.0,1.6,41.7,20.0,14.4,1.1,328.0,513.6406,156.60669
2024-08-03,1800,,0.0,781.0,1.7,42.7,20.0,15.2,1.5,86.0,640.8594,178.23535
2024-08-03,1900,,0.0,841.0,2.3,38.6,33.0,19.6,3.5,120.0,725.1719,193.17749
2024-08-03,2000,,0.0,852.0,2.2,40.0,29.0,18.7,5.3,124.0,765.0625,201.45874
2024-08-03,2100,,0.0,803.0,1.9,43.4,22.0,16.9,4.8,122.0,737.0,201.4148
2024-08-03,2200,,0.0,702.0,1.8,43.6,21.0,16.2,3.9,120.0,713.7656,198.98486
2024-08-03,2300,,0.0,556.0,1.7,44.1,18.0,14.7,2.9,130.0,561.5625,186.30151
2024-08-04,0,,0.0,376.0,1.7,44.0,19.0,15.0,1.7,125.0,284.14062,155.05078
2024-08-04,100,,0.0,184.0,1.6,43.5,19.0,14.5,0.9,162.0,242.71875,151.74138
2024-08-04,200,,0.0,19.0,2.1,40.6,27.0,18.0,0.8,169.0,115.40625,135.89174
2024-08-04,300,,0.0,0.0,2.0,38.4,30.0,17.9,1.5,199.0,12.046875,106.03293
2024-08-04,400,,0.0,0.0,1.7,37.4,27.0,15.0,2.2,323.0,9.999997E-16,94.35498
2024-08-04,500,,0.0,0.0,1.6,36.1,27.0,14.1,3.2,322.0,9.999997E-16,94.61255
2024-08-04,600,,0.0,0.0,1.5,35.6,25.0,12.7,3.9,325.0,9.999997E-16,93.75049
2024-08-04,700,,0.0,0.0,1.6,33.3,31.0,13.9,2.4,292.0,9.999997E-16,94.04761
2024-08-04,800,,0.0,0.0,1.6,32.0,34.0,14.1,2.6,300.0,9.999997E-16,93.47119
2024-08-04,900,,0.0,0.0,1.6,31.0,36.0,14.3,2.4,299.0,9.999997E-16,90.59131
2024-08-04,1000,,0.0,0.0,1.6,30.6,37.0,14.5,2.3,295.0,9.999997E-16,87.198
2024-08-04,1100,,0.0,0.0,1.8,29.0,44.0,15.5,1.7,285.0,9.999997E-16,84.60498
2024-08-04,1200,,0.0,1.0,1.8,28.8,45.0,15.5,1.8,282.0,9.999997E-16,80.01489
2024-08-04,1300,,0.0,75.0,1.8,30.3,41.0,15.6,1.2,277.0,9.999997E-16,79.94873
2024-08-04,1400,,0.0,195.0,1.8,34.0,34.0,16.0,1.9,318.0,44.4375,79.33569
2024-08-04,1500,,0.0,320.0,1.7,36.2,28.0,15.0,1.8,332.0,171.39062,99.47681
2024-08-04,1600,,0.0,540.0,1.6,39.6,22.0,13.8,1.2,23.0,312.20312,125.119385
2024-08-04,1700,,0.0,677.0,1.4,41.9,18.0,12.4,1.2,326.0,495.04688,154.09106
2024-08-04,1800,,0.0,788.0,1.4,43.5,16.0,11.9,1.7,138.0,637.0156,180.65186
2024-08-04,1900,,0.0,848.0,1.5,44.1,16.0,13.0,3.4,120.0,723.3281,206.1604
2024-08-04,2000,,0.0,857.0,1.8,42.2,21.0,15.6,3.8,118.0,767.09375,213.53784
2024-08-04,2100,,0.0,812.0,2.0,39.5,28.0,17.6,3.5,108.0,749.2344,213.67554
2024-08-04,2200,,0.0,717.0,2.1,39.6,29.0,18.1,3.2,102.0,701.6719,209.97583
2024-08-04,2300,,0.0,556.0,1.8,43.8,20.0,15.9,3.1,113.0,587.125,201.84863
2024-08-05,0,,0.0,352.0,1.8,43.7,21.0,16.2,2.4,150.0,421.3125,180.67334
2024-08-05,100,,0.0,185.0,1.8,43.5,21.0,16.2,1.4,179.0,224.35938,154.89697
2024-08-05,200,,0.0,15.0,2.2,40.6,29.0,19.2,1.3,203.0,128.125,147.55904
2024-08-05,300,,0.0,0.0,2.2,38.2,34.0,19.3,1.7,219.0,11.203125,110.244354
2024-08-05,400,,0.0,0.0,1.9,37.9,28.0,16.4,2.4,306.0,9.999997E-16,91.468475
2024-08-05,500,,0.0,0.0,1.7,36.5,27.0,14.7,2.0,303.0,9.999997E-16,85.55347
2024-08-05,600,,0.0,0.0,1.8,34.7,32.0,15.6,1.9,297.0,9.999997E-16,85.89404
2024-08-05,700,,0.0,0.0,1.8,33.5,35.0,16.0,2.0,295.0,9.999997E-16,94.21045
2024-08-05,800,,0.0,0.0,1.8,33.4,34.0,15.5,1.1,293.0,9.999997E-16,93.74902
2024-08-05,900,,0.0,0.0,1.9,31.2,42.0,16.7,1.1,214.0,9.999997E-16,90.0603
2024-08-05,1000,,0.0,0.0,2.1,31.7,44.0,18.0,0.8,205.0,9.999997E-16,88.18164
2024-08-05,1100,,0.0,0.0,2.6,30.3,60.0,21.6,1.7,189.0,9.999997E-16,87.39868
2024-08-05,1200,,0.0,0.0,2.6,30.7,60.0,21.9,1.4,210.0,9.999997E-16,87.08081
2024-08-05,1300,,0.0,37.0,2.6,30.5,59.0,21.7,1.3,289.0,9.999997E-16,84.782715
2024-08-05,1400,,0.0,169.0,2.7,32.2,56.0,22.3,2.4,321.0,44.59375,84.573
2024-08-05,1500,,0.0,340.0,2.6,34.6,48.0,22.0,3.1,334.0,192.54688,102.94092
2024-08-05,1600,,0.0,515.0,2.4,37.4,37.0,20.2,2.4,336.0,357.28125,126.02368
2024-08-05,1700,,0.0,663.0,2.2,39.3,32.0,19.4,1.2,206.0,512.59375,148.19434
2024-08-05,1800,,0.0,769.0,2.3,40.3,30.0,19.6,4.1,129.0,633.8906,164.52612
2024-08-05,1900,,0.0,846.0,2.6,38.8,38.0,21.9,5.4,123.0,679.9531,165.23169
2024-08-05,2000,,0.0,851.0,2.6,38.0,40.0,21.9,4.6,120.0,739.4219,174.87402
2024-08-05,2100,,0.0,797.0,2.4,41.2,31.0,20.6,3.3,119.0,732.90625,186.54858
2024-08-05,2200,,0.0,701.0,2.5,41.9,31.0,21.3,3.0,123.0,681.21875,187.66016
2024-08-05,2300,,0.0,489.0,2.7,42.0,33.0,22.2,3.5,117.0,514.5,171.60889
2024-08-06,0,,0.0,288.0,2.8,40.9,37.0,23.1,3.9,129.0,384.59375,157.60376
2024-08-06,100,,0.0,130.0,2.9,39.9,39.0,23.2,3.0,141.0,232.82812,136.7086
2024-08-06,200,,0.0,30.0,2.7,38.9,39.0,22.3,1.9,170.0,77.984375,108.87689
2024-08-06,300,,0.0,0.0,2.7,37.6,41.0,22.1,1.5,208.0,9.875,97.86731
2024-08-06,400,,0.0,0.0,3.0,35.6,52.0,24.0,0.6,251.0,9.999997E-16,94.579926
2024-08-06,500,,0.0,0.0,2.9,34.4,54.0,23.6,0.9,283.0,9.999997E-16,94.32422
2024-08-06,600,,0.0,0.0,2.7,34.3,50.0,22.4,2.3,300.0,9.999997E-16,89.65503
2024-08-06,700,,0.0,0.0,2.6,33.9,50.0,22.0,1.8,294.0,9.999997E-16,78.82153
2024-08-06,800,,0.0,0.0,2.7,33.4,53.0,22.4,1.8,159.0,9.999997E-16,76.83008
2024-08-06,900,,0.0,0.0,3.1,32.0,65.0,24.5,1.4,199.0,9.999997E-16,75.20581
2024-08-06,1000,,0.0,0.0,3.1,31.6,66.0,24.5,1.0,186.0,9.999997E-16,71.85327
2024-08-06,1100,,0.0,0.0,3.1,30.6,70.0,24.6,1.0,213.0,9.999997E-16,71.509766
2024-08-06,1200,,0.0,0.0,3.1,29.8,74.0,24.5,0.9,217.0,9.999997E-16,71.18701
2024-08-06,1300,,0.0,34.0,3.0,30.0,71.0,24.2,1.2,209.0,9.999997E-16,70.43457
2024-08-06,1400,,0.0,157.0,3.2,32.2,66.0,25.1,3.3,147.0,43.578125,74.49463
2024-08-06,1500,,0.0,329.0,3.3,32.8,66.0,25.6,4.4,126.0,188.53125,104.33057
2024-08-06,1600,,0.0,502.0,3.4,33.7,64.0,26.0,2.7,113.0,348.95312,130.63232
2024-08-06,1700,,0.0,656.0,3.3,35.5,58.0,25.8,2.1,121.0,497.875,148.87231
2024-08-06,1800,,0.0,785.0,3.1,37.7,47.0,24.4,1.9,128.0,639.0625,178.36206
2024-08-06,1900,,0.0,752.0,2.7,39.3,38.0,22.1,1.9,110.0,653.625,161.62598
2024-08-06,2000,,0.0,672.0,2.8,39.8,38.0,22.7,2.3,112.0,701.2031,174.8584
2024-08-06,2100,,0.0,541.0,2.6,40.1,35.0,21.6,3.3,120.0,688.5781,178.94995
2024-08-06,2200,,0.0,548.0,2.3,40.6,31.0,20.1,3.4,117.0,574.25,165.0774
2024-08-06,2300,,0.0,442.0,2.4,40.9,31.0,20.3,2.8,128.0,475.1875,118.04614
2024-08-07,0,,0.0,342.0,2.3,41.5,29.0,20.0,2.2,126.0,289.04688,115.34277
2024-08-07,100,,0.0,98.0,2.2,40.5,29.0,18.8,1.7,161.0,193.84375,109.06348
2024-08-07,200,,0.0,14.0,2.9,37.9,43.0,23.3,4.1,140.0,78.234375,95.7469
2024-08-07,300,,0.0,0.0,2.9,36.2,49.0,23.7,5.2,134.0,9.265625,84.333115
2024-08-07,400,,0.0,0.0,2.9,35.2,51.0,23.4,4.4,141.0,9.999997E-16,82.343994
2024-08-07,500,,0.0,0.0,2.8,34.2,53.0,23.2,5.3,137.0,9.999997E-16,78.63257
2024-08-07,600,,0.0,0.0,2.8,33.3,55.0,23.0,4.1,131.0,9.999997E-16,82.12744
2024-08-07,700,,0.0,0.0,2.8,32.6,57.0,22.9,3.1,134.0,9.999997E-16,72.758545
2024-08-07,800,,0.0,0.0,2.9,31.9,61.0,23.3,1.6,143.0,9.999997E-16,70.54126
2024-08-07,900,,0.0,0.0,3.0,31.3,65.0,23.9,1.0,188.0,9.999997E-16,68.73413
2024-08-07,1000,,0.0,0.0,3.0,31.1,67.0,24.2,1.3,173.0,9.999997E-16,66.40552
2024-08-07,1100,,0.0,0.0,3.0,30.5,69.0,24.3,2.3,141.0,9.999997E-16,63.53003
2024-08-07,1200,,0.0,0.0,2.9,30.5,65.0,23.3,2.1,143.0,9.999997E-16,60.56543
2024-08-07,1300,,0.0,13.0,3.0,29.7,71.0,24.0,0.8,284.0,9.999997E-16,59.036377
2024-08-07,1400,,0.0,128.0,3.1,30.3,71.0,24.5,1.3,154.0,37.265625,62.29126
2024-08-07,1500,,0.0,296.0,3.3,29.9,78.0,25.6,3.7,119.0,176.82812,74.45972
2024-08-07,1600,,0.0,350.0,3.1,32.5,63.0,24.7,2.2,116.0,331.375,87.934326
2024-08-07,1700,,0.0,309.0,3.1,32.9,62.0,24.7,2.2,116.0,478.85938,106.18384
2024-08-07,1800,,0.0,783.0,3.2,33.3,62.0,25.1,3.8,126.0,619.21875,127.6687
2024-08-07,1900,,0.0,798.0,3.2,34.7,58.0,25.1,2.0,130.0,603.09375,118.73999
2024-08-07,2000,,0.0,821.0,3.2,34.3,60.0,25.3,1.5,60.0,698.0469,132.01001
2024-08-07,2100,,0.0,768.0,3.0,37.5,47.0,24.3,2.3,133.0,699.4219,137.3501
2024-08-07,2200,,0.0,662.0,3.0,37.5,47.0,24.1,3.7,120.0,649.5156,138.34546
2024-08-07,2300,,0.0,521.0,2.9,38.1,44.0,23.6,3.7,122.0,516.59375,125.80664
2024-08-08,0,,0.0,346.0,3.0,37.5,46.0,24.0,4.7,139.0,335.51562,103.92163
2024-08-08,100,,0.0,151.0,3.0,36.7,49.0,24.4,4.0,148.0,212.6875,92.49184
2024-08-08,200,,0.0,13.0,3.0,35.3,52.0,23.9,1.9,130.0,101.703125,83.26871
2024-08-08,300,,0.0,0.0,3.2,33.9,60.0,25.2,0.7,338.0,9.703125,73.85785
2024-08-08,400,,0.0,0.0,3.1,33.2,61.0,24.5,2.3,311.0,9.999997E-16,71.66344
2024-08-08,500,,0.0,0.0,1.8,33.6,34.0,15.6,3.2,319.0,9.999997E-16,70.011475
2024-08-08,600,,0.0,0.0,1.6,32.9,31.0,13.6,2.8,317.0,9.999997E-16,69.62671
2024-08-08,700,,0.0,0.0,1.5,32.2,32.0,13.3,2.9,315.0,9.999997E-16,68.16333
2024-08-08,800,,0.0,0.0,1.8,29.9,42.0,15.7,1.3,208.0,9.999997E-16,69.901855
2024-08-08,900,,0.0,0.0,1.9,29.3,46.0,16.3,1.0,215.0,9.999997E-16,65.009766
2024-08-08,1000,,0.0,0.0,1.6,30.1,37.0,13.7,1.3,188.0,9.999997E-16,63.553955
2024-08-08,1100,,0.0,0.0,1.6,29.4,38.0,13.8,0.8,174.0,9.999997E-16,64.00049
2024-08-08,1200,,0.0,0.0,1.8,27.7,48.0,15.7,0.8,209.0,9.999997E-16,63.21045
2024-08-08,1300,,0.0,28.0,1.8,27.5,49.0,15.8,0.9,209.0,9.999997E-16,63.21118
2024-08-08,1400,,0.0,148.0,1.8,29.6,44.0,16.0,1.0,312.0,39.71875,67.0896
2024-08-08,1500,,0.0,321.0,1.8,32.1,38.0,16.1,1.1,299.0,181.5625,89.732666
2024-08-08,1600,,0.0,431.0,2.4,33.1,48.0,20.7,1.0,296.0,340.07812,107.50366
2024-08-08,1700,,0.0,455.0,2.5,34.4,47.0,21.4,1.5,90.0,501.75,131.99902
2024-08-08,1800,,0.0,319.0,2.5,34.6,45.0,20.8,2.1,114.0,627.8281,149.65991
2024-08-08,1900,,0.0,684.0,2.3,35.6,40.0,19.9,2.1,137.0,727.2969,171.76636
2024-08-08,2000,,0.0,807.0,2.0,38.1,29.0,17.1,1.4,70.0,763.40625,178.77417
2024-08-08,2100,,0.0,760.0,1.9,39.5,26.0,16.7,1.7,110.0,749.7656,179.96045
2024-08-08,2200,,0.0,663.0,1.8,40.0,24.0,15.5,2.4,119.0,690.6094,177.60034
2024-08-08,2300,,0.0,522.0,1.7,40.1,23.0,14.8,2.2,118.0,589.3594,171.78418
2024-08-09,0,,0.0,348.0,1.8,40.1,24.0,15.5,1.6,119.0,442.78125,160.41284
2024-08-09,100,,0.0,159.0,1.8,39.1,26.0,15.9,2.2,146.0,275.09375,142.11513
2024-08-09,200,,0.0,14.0,2.0,37.2,31.0,17.2,1.1,169.0,117.03125,121.86983
2024-08-09,300,,0.0,0.0,2.3,34.5,42.0,19.6,1.3,283.0,9.34375,91.65515
2024-08-09,400,,0.0,0.0,1.7,34.3,32.0,15.4,2.5,310.0,9.999997E-16,85.19768
2024-08-09,500,,0.0,0.0,1.6,33.6,31.0,14.2,3.1,316.0,9.999997E-16,83.96486
2024-08-09,600,,0.0,0.0,1.6,32.6,33.0,14.4,2.8,314.0,9.999997E-16,83.50098
2024-08-09,700,,0.0,0.0,1.7,30.4,40.0,15.3,2.1,311.0,9.999997E-16,69.24512
2024-08-09,800,,0.0,0.0,1.9,28.8,47.0,16.4,1.0,255.0,9.999997E-16,72.711426
2024-08-09,900,,0.0,0.0,1.8,29.1,45.0,15.9,2.1,275.0,9.999997E-16,67.23584
2024-08-09,1000,,0.0,0.0,1.7,29.6,42.0,15.2,1.9,300.0,9.999997E-16,65.571045
2024-08-09,1100,,0.0,0.0,1.7,28.9,43.0,15.2,2.0,289.0,9.999997E-16,63.88623
2024-08-09,1200,,0.0,0.0,1.7,28.0,46.0,15.3,1.4,339.0,9.999997E-16,62.402588
2024-08-09,1300,,0.0,18.0,1.7,28.0,45.0,15.0,1.1,238.0,9.999997E-16,60.558594
2024-08-09,1400,,0.0,145.0,1.7,31.1,37.0,14.9,1.5,279.0,38.40625,66.76245
2024-08-09,1500,,0.0,272.0,2.0,33.6,39.0,17.8,1.0,16.0,177.01562,92.24512
2024-08-09,1600,,0.0,196.0,2.4,33.9,46.0,20.6,1.8,110.0,344.29688,118.03003
2024-08-09,1700,,0.0,499.0,2.5,35.3,44.0,21.2,1.8,98.0,508.07812,140.86987
2024-08-09,1800,,0.0,689.0,2.6,35.2,46.0,21.7,1.5,83.0,634.59375,159.71924
2024-08-09,1900,,0.0,764.0,2.7,33.9,51.0,22.4,3.8,123.0,712.3906,159.1211
2024-08-09,2000,,0.0,831.0,2.4,38.6,35.0,20.2,3.6,122.0,757.2031,169.71118
2024-08-09,2100,,0.0,771.0,2.4,39.5,33.0,20.3,3.8,125.0,753.25,174.57422
2024-08-09,2200,,0.0,664.0,2.2,39.9,30.0,19.2,3.7,124.0,689.3125,174.2622
2024-08-09,2300,,0.0,522.0,2.2,39.9,31.0,19.3,3.9,122.0,581.4375,165.62329
2024-08-10,0,,0.0,345.0,2.2,39.8,31.0,19.4,3.1,122.0,441.07812,157.01172
2024-08-10,100,,0.0,152.0,2.3,39.1,33.0,19.8,2.2,127.0,280.10938,140.44199
2024-08-10,200,,0.0,11.0,2.3,37.9,35.0,19.8,0.9,171.0,111.34375,116.45035
2024-08-10,300,,0.0,0.0,2.5,36.3,41.0,21.1,1.2,208.0,8.640625,89.35475
2024-08-10,400,,0.0,0.0,2.9,33.5,55.0,23.4,0.6,250.0,9.999997E-16,76.430145
2024-08-10,500,,0.0,0.0,2.7,32.8,53.0,22.1,1.5,274.0,9.999997E-16,66.40039
2024-08-10,600,,0.0,0.0,2.2,34.2,42.0,19.3,2.7,310.0,9.999997E-16,62.516113
2024-08-10,700,,0.0,0.0,2.3,32.9,45.0,19.5,2.1,302.0,9.999997E-16,57.602295
2024-08-10,800,,0.0,0.0,2.3,31.7,49.0,19.8,1.9,299.0,9.999997E-16,55.902588
2024-08-10,900,,0.0,0.0,2.2,31.2,49.0,19.2,2.0,302.0,9.999997E-16,51.533447
2024-08-10,1000,,0.0,0.0,2.1,31.3,47.0,18.5,1.9,319.0,9.999997E-16,53.53833
2024-08-10,1100,,0.0,0.0,2.1,30.0,50.0,18.5,2.6,300.0,9.999997E-16,51.6875
2024-08-10,1200,,0.0,0.0,2.2,29.9,51.0,18.8,1.2,229.0,9.999997E-16,43.69458
2024-08-10,1300,,0.0,40.0,2.4,30.7,53.0,20.1,1.3,238.0,9.999997E-16,49.912598
2024-08-10,1400,,0.0,94.0,2.5,32.5,51.0,21.2,1.2,328.0,31.5625,54.60913
2024-08-10,1500,,0.0,391.0,2.3,34.9,41.0,19.7,1.9,321.0,147.6875,76.87671
2024-08-10,1600,,0.0,516.0,2.3,38.0,34.0,19.5,1.2,12.0,331.375,107.91235
2024-08-10,1700,,0.0,630.0,2.3,38.7,34.0,20.0,2.6,120.0,452.14062,130.60767
2024-08-10,1800,,0.0,737.0,2.7,35.5,47.0,22.4,3.5,121.0,559.2656,143.04321
2024-08-10,1900,,0.0,797.0,2.5,38.5,37.0,21.3,4.3,120.0,694.6875,159.35889
